state,city,county
virginia,ruckersville,greene
virginia,rural retreat,wythe
virginia,rustburg,campbell
virginia,ruther glen,caroline
virginia,ruthville,charles city
virginia,saint charles,lee
virginia,saint paul,wise
virginia,saint stephens church,king and queen
virginia,salem,salem
virginia,saltville,smyth
virginia,saluda,middlesex
virginia,sandston,henrico
virginia,sandy hook,goochland
virginia,sandy level,pittsylvania
virginia,sandy point,westmoreland
virginia,sanford,accomack
virginia,saxe,charlotte
virginia,saxis,accomack
virginia,schley,gloucester
virginia,schuyler,nelson
virginia,scottsburg,halifax
virginia,scottsville,albemarle
virginia,seaford,york
virginia,sealston,king george
virginia,seaview,northampton
virginia,sedley,southampton
virginia,selma,alleghany
virginia,severn,gloucester
virginia,shacklefords,king and queen
virginia,sharps,richmond
virginia,shawsville,montgomery
virginia,shenandoah,page
virginia,shipman,nelson
virginia,shortt gap,buchanan
virginia,singers glen,rockingham
virginia,skippers,greensville
virginia,skipwith,mecklenburg
virginia,smithfield,isle of wight
virginia,somerset,orange
virginia,somerville,fauquier
virginia,south boston,halifax
virginia,south hill,mecklenburg
virginia,sparta,caroline
virginia,speedwell,wythe
virginia,spencer,henry
virginia,sperryville,rappahannock
virginia,spotsylvania,spotsylvania
virginia,spout spring,appomattox
virginia,spring grove,surry
virginia,springfield,fairfax
virginia,stafford,stafford
virginia,staffordsville,giles
virginia,stanardsville,greene
virginia,stanley,page
virginia,stanleytown,henry
virginia,star tannery,frederick
virginia,state farm,goochland
virginia,staunton,staunton city
virginia,steeles tavern,augusta
virginia,stephens city,frederick
virginia,stephenson,frederick
virginia,sterling,loudoun
virginia,stevensburg,culpeper
virginia,stevensville,king and queen
virginia,stony creek,sussex
virginia,strasburg,shenandoah
virginia,stratford,westmoreland
virginia,stuart,patrick
virginia,stuarts draft,augusta
virginia,studley,hanover
virginia,suffolk,suffolk city
virginia,sugar grove,smyth
virginia,sumerduck,fauquier
virginia,surry,surry
virginia,susan,mathews
virginia,sussex,sussex
virginia,sutherland,dinwiddie
virginia,sutherlin,pittsylvania
virginia,sweet briar,amherst
virginia,swoope,augusta
virginia,swords creek,russell
virginia,syria,madison
virginia,tangier,accomack
virginia,tannersville,tazewell
virginia,tappahannock,essex
virginia,tasley,accomack
virginia,tazewell,tazewell
virginia,temperanceville,accomack
virginia,thaxton,bedford
virginia,the plains,fauquier
virginia,thornburg,spotsylvania
virginia,timberville,rockingham
virginia,toano,james city
virginia,toms brook,shenandoah
virginia,topping,middlesex
virginia,townsend,northampton
virginia,trevilians,louisa
virginia,triangle,prince william
virginia,troutdale,grayson
virginia,troutville,botetourt
virginia,troy,fluvanna
virginia,tyro,nelson
virginia,union hall,franklin
virginia,unionville,orange
virginia,university of richmond,richmond city
virginia,upperville,fauquier
virginia,urbanna,middlesex
virginia,valentines,brunswick
virginia,vansant,buchanan
virginia,vernon hill,halifax
virginia,verona,augusta
virginia,vesta,patrick
virginia,vesuvius,rockbridge
virginia,victoria,lunenburg
virginia,vienna,fairfax
virginia,viewtown,culpeper
virginia,village,richmond
virginia,villamont,bedford
virginia,vinton,roanoke
virginia,virgilina,halifax
virginia,virginia beach,virginia beach city
virginia,wachapreague,accomack
virginia,wake,middlesex
virginia,wakefield,sussex
virginia,walkerton,king and queen
virginia,wallops island,accomack
virginia,wardtown,northampton
virginia,ware neck,gloucester
virginia,warfield,brunswick
virginia,warm springs,bath
virginia,warrenton,fauquier
virginia,warsaw,richmond
virginia,washington,rappahannock
virginia,water view,middlesex
virginia,waterford,loudoun
virginia,wattsville,accomack
virginia,waverly,sussex
virginia,waynesboro,waynesboro city
virginia,weber city,scott
virginia,weems,lancaster
virginia,west augusta,augusta
virginia,west mclean,fairfax
virginia,west point,king william
virginia,weyers cave,augusta
virginia,white hall,albemarle
virginia,white marsh,gloucester
virginia,white plains,brunswick
virginia,white post,clarke
virginia,white stone,lancaster
virginia,whitetop,grayson
virginia,whitewood,buchanan
virginia,wicomico,gloucester
virginia,wicomico church,northumberland
virginia,williamsburg,james city
virginia,williamsburg,williamsburg city
virginia,williamsville,bath
virginia,willis,floyd
virginia,willis wharf,northampton
virginia,wilsons,dinwiddie
virginia,winchester,frederick
virginia,winchester,winchester city
virginia,windsor,isle of wight
virginia,wingina,buckingham
virginia,wirtz,franklin
virginia,wise,wise
virginia,withams,accomack
virginia,wolford,buchanan
virginia,wolftown,madison
virginia,woodberry forest,madison
virginia,woodbridge,prince william
virginia,woodford,caroline
virginia,woodlawn,carroll
virginia,woods cross roads,gloucester
virginia,woodstock,shenandoah
virginia,woodville,rappahannock
virginia,woolwine,patrick
virginia,wylliesburg,charlotte
virginia,wytheville,wythe
virginia,yale,sussex
virginia,yorktown,york
virginia,zacata,westmoreland
virginia,zuni,isle of wight
vermont,adamant,washington
vermont,albany,orleans
vermont,alburgh,grand isle
vermont,arlington,bennington
vermont,ascutney,windsor
vermont,averill,essex
vermont,bakersfield,franklin
vermont,barnard,windsor
vermont,barnet,caledonia
vermont,barre,washington
vermont,barton,orleans
vermont,beebe plain,orleans
vermont,beecher falls,essex
vermont,bellows falls,windham
vermont,belmont,rutland
vermont,belvidere center,lamoille
vermont,bennington,bennington
vermont,benson,rutland
vermont,bethel,windsor
vermont,bomoseen,rutland
vermont,bondville,bennington
vermont,bradford,orange
vermont,brandon,rutland
vermont,brattleboro,windham
vermont,bridgewater,windsor
vermont,bridgewater corners,windsor
vermont,bridport,addison
vermont,bristol,addison
vermont,brookfield,orange
vermont,brownsville,windsor
vermont,burlington,chittenden
vermont,cabot,washington
vermont,calais,washington
vermont,cambridge,chittenden
vermont,cambridgeport,windham
vermont,canaan,essex
vermont,castleton,rutland
vermont,cavendish,windsor
vermont,center rutland,rutland
vermont,charlotte,chittenden
vermont,chelsea,orange
vermont,chester,windsor
vermont,chester depot,windsor
vermont,chittenden,rutland
vermont,colchester,chittenden
vermont,concord,essex
vermont,corinth,orange
vermont,coventry,orleans
vermont,craftsbury,orleans
vermont,craftsbury common,orleans
vermont,cuttingsville,rutland
vermont,danby,rutland
vermont,danville,caledonia
vermont,derby,orleans
vermont,derby line,orleans
vermont,dorset,bennington
vermont,east arlington,bennington
vermont,east barre,washington
vermont,east berkshire,franklin
vermont,east burke,caledonia
vermont,east calais,washington
vermont,east charleston,orleans
vermont,east corinth,orange
vermont,east dorset,bennington
vermont,east dover,windham
vermont,east fairfield,franklin
vermont,east hardwick,caledonia
vermont,east haven,essex
vermont,east middlebury,addison
vermont,east montpelier,washington
vermont,east poultney,rutland
vermont,east randolph,orange
vermont,east ryegate,caledonia
vermont,east saint johnsbury,caledonia
vermont,east thetford,orange
vermont,east wallingford,rutland
vermont,eden,lamoille
vermont,eden mills,lamoille
vermont,enosburg falls,franklin
vermont,essex,chittenden
vermont,essex junction,chittenden
vermont,fair haven,rutland
vermont,fairfax,chittenden
vermont,fairfield,franklin
vermont,fairlee,orange
vermont,ferrisburgh,addison
vermont,florence,rutland
vermont,forest dale,rutland
vermont,franklin,franklin
vermont,gaysville,windsor
vermont,gilman,essex
vermont,glover,orleans
vermont,grafton,windham
vermont,granby,essex
vermont,grand isle,grand isle
vermont,graniteville,washington
vermont,granville,addison
vermont,greensboro,orleans
vermont,greensboro bend,orleans
vermont,groton,caledonia
vermont,guildhall,essex
vermont,hancock,addison
vermont,hardwick,caledonia
vermont,hartford,windsor
vermont,hartland,windsor
vermont,hartland four corners,windsor
vermont,highgate center,franklin
vermont,highgate springs,franklin
vermont,hinesburg,chittenden
vermont,huntington,chittenden
vermont,hyde park,lamoille
vermont,hydeville,rutland
vermont,irasburg,orleans
vermont,island pond,essex
vermont,isle la motte,grand isle
vermont,jacksonville,windham
vermont,jamaica,windham
vermont,jeffersonville,lamoille
vermont,jericho,chittenden
vermont,johnson,lamoille
vermont,jonesville,chittenden
vermont,killington,rutland
vermont,lake elmore,lamoille
vermont,londonderry,windham
vermont,lowell,orleans
vermont,lower waterford,caledonia
vermont,ludlow,windsor
vermont,lunenburg,essex
vermont,lyndon,caledonia
vermont,lyndon center,caledonia
vermont,lyndonville,caledonia
vermont,manchester,bennington
vermont,manchester center,bennington
vermont,marlboro,windham
vermont,marshfield,washington
vermont,mc indoe falls,caledonia
vermont,middlebury,addison
vermont,middletown springs,rutland
vermont,milton,chittenden
vermont,monkton,addison
vermont,montgomery,franklin
vermont,montgomery center,franklin
vermont,montpelier,washington
vermont,moretown,washington
vermont,morgan,orleans
vermont,morrisville,lamoille
vermont,moscow,lamoille
vermont,mount holly,rutland
vermont,new haven,addison
vermont,newbury,orange
vermont,newfane,windham
vermont,newport,orleans
vermont,newport center,orleans
vermont,north bennington,bennington
vermont,north clarendon,rutland
vermont,north concord,essex
vermont,north ferrisburgh,addison
vermont,north hartland,windsor
vermont,north hero,grand isle
vermont,north hyde park,lamoille
vermont,north montpelier,washington
vermont,north pomfret,windsor
vermont,north pownal,bennington
vermont,north springfield,windsor
vermont,north thetford,orange
vermont,north troy,orleans
vermont,northfield,washington
vermont,northfield falls,washington
vermont,norton,essex
vermont,norwich,windsor
vermont,orleans,orleans
vermont,orwell,addison
vermont,passumpsic,caledonia
vermont,pawlet,rutland
vermont,peacham,caledonia
vermont,perkinsville,windsor
vermont,peru,bennington
vermont,pittsfield,rutland
vermont,pittsford,rutland
vermont,plainfield,washington
vermont,plymouth,windsor
vermont,post mills,orange
vermont,poultney,rutland
vermont,pownal,bennington
vermont,proctor,rutland
vermont,proctorsville,windsor
vermont,putney,windham
vermont,quechee,windsor
vermont,randolph,orange
vermont,randolph center,orange
vermont,reading,windsor
vermont,readsboro,bennington
vermont,richford,franklin
vermont,richmond,chittenden
vermont,ripton,addison
vermont,rochester,windsor
vermont,roxbury,addison
vermont,rupert,bennington
vermont,rutland,rutland
vermont,saint albans,franklin
vermont,saint albans bay,franklin
vermont,saint johnsbury,caledonia
vermont,saint johnsbury center,caledonia
vermont,salisbury,addison
vermont,saxtons river,windham
vermont,shaftsbury,bennington
vermont,sharon,windsor
vermont,sheffield,caledonia
vermont,shelburne,chittenden
vermont,sheldon,franklin
vermont,sheldon springs,franklin
vermont,shoreham,addison
vermont,south barre,washington
vermont,south burlington,chittenden
vermont,south hero,grand isle
vermont,south londonderry,windham
vermont,south newfane,windham
vermont,south pomfret,windsor
vermont,south royalton,windsor
vermont,south ryegate,caledonia
vermont,south strafford,orange
vermont,south woodstock,windsor
vermont,springfield,windsor
vermont,stamford,bennington
vermont,starksboro,addison
vermont,stockbridge,windsor
vermont,stowe,lamoille
vermont,strafford,orange
vermont,sutton,caledonia
vermont,swanton,franklin
vermont,taftsville,windsor
vermont,thetford,orange
vermont,thetford center,orange
vermont,topsham,orange
vermont,townshend,windham
vermont,troy,orleans
vermont,tunbridge,orange
vermont,underhill,chittenden
vermont,underhill center,chittenden
vermont,vergennes,addison
vermont,vernon,windham
vermont,vershire,orange
vermont,waitsfield,washington
vermont,wallingford,rutland
vermont,wardsboro,windham
vermont,warren,washington
vermont,washington,orange
vermont,waterbury,washington
vermont,waterbury center,washington
vermont,waterville,lamoille
vermont,websterville,washington
vermont,wells,rutland
vermont,wells river,orange
vermont,west burke,caledonia
vermont,west charleston,orleans
vermont,west danville,caledonia
vermont,west dover,windham
vermont,west dummerston,windham
vermont,west fairlee,orange
vermont,west glover,orleans
vermont,west halifax,windham
vermont,west hartford,windsor
vermont,west newbury,orange
vermont,west pawlet,rutland
vermont,west rupert,bennington
vermont,west rutland,rutland
vermont,west topsham,orange
vermont,west townshend,windham
vermont,west wardsboro,windham
vermont,westfield,orleans
vermont,westford,chittenden
vermont,westminster,windham
vermont,westminster station,windham
vermont,weston,windsor
vermont,white river junction,windsor
vermont,whiting,addison
vermont,whitingham,windham
vermont,wilder,windsor
vermont,williamstown,orange
vermont,williamsville,windham
vermont,williston,chittenden
vermont,wilmington,windham
vermont,windsor,windsor
vermont,winooski,chittenden
vermont,wolcott,lamoille
vermont,woodbury,washington
vermont,woodstock,windsor
vermont,worcester,washington
washington,aberdeen,grays harbor
washington,acme,whatcom
washington,addy,stevens
washington,adna,lewis
washington,airway heights,spokane
washington,albion,whitman
washington,allyn,mason
washington,almira,lincoln
washington,amanda park,grays harbor
washington,amboy,clark
washington,anacortes,skagit
washington,anatone,asotin
washington,anderson island,pierce
washington,appleton,klickitat
washington,ardenvoir,chelan
washington,ariel,cowlitz
washington,arlington,snohomish
washington,ashford,pierce
washington,asotin,asotin
washington,auburn,king
washington,bainbridge island,kitsap
washington,baring,king
washington,battle ground,clark
washington,bay center,pacific
washington,beaver,clallam
washington,belfair,mason
washington,bellevue,king
washington,bellingham,whatcom
